tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
361,2013-06-30 23:15:18,2013-06-30 23:21:19,497,E 17 St & Broadway,40.73704984,-73.99009296,537.0,Lexington Ave & E 24 St,40.74025878,-73.98409214,19656,Subscriber,1981.0,2
989,2013-06-30 23:07:05,2013-06-30 23:23:34,404,9 Ave & W 14 St,40.7405826,-74.00550867,243.0,Fulton St & Rockwell Pl,40.688226,-73.979382,19495,Subscriber,1985.0,2
1008,2013-06-30 23:16:09,2013-06-30 23:32:57,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,,,,,15435,Subscriber,1980.0,1
1453,2013-06-30 23:16:15,2013-06-30 23:40:28,243,Fulton St & Rockwell Pl,40.688226,-73.979382,513.0,W 56 St & 10 Ave,40.768254,-73.988639,17144,Customer,,0
1068,2013-06-30 23:16:14,2013-06-30 23:34:02,379,W 31 St & 7 Ave,40.749156,-73.9916,511.0,E 14 St & Avenue B,40.72938685,-73.97772429,17411,Subscriber,1978.0,1
1468,2013-06-30 23:16:13,2013-06-30 23:40:41,465,Broadway & W 41 St,40.75513557,-73.98658032,152.0,Warren St & Church St,40.71473993,-74.00910627,15020,Customer,,0
745,2013-06-30 23:16:31,2013-06-30 23:28:56,254,W 11 St & 6 Ave,40.73532427,-73.99800419,521.0,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,19494,Subscriber,1979.0,1
74,2013-06-30 23:16:38,2013-06-30 23:17:52,402,Broadway & E 22 St,40.7403432,-73.98955109,402.0,Broadway & E 22 St,40.7403432,-73.98955109,19536,Customer,,0
1826,2013-06-30 23:16:41,2013-06-30 23:47:07,116,W 17 St & 8 Ave,40.74177603,-74.00149746,377.0,6 Ave & Canal St,40.72243797,-74.00566443,20307,Customer,,0
696,2013-06-30 23:16:51,2013-06-30 23:28:27,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,491.0,E 24 St & Park Ave S,40.74096374,-73.98602213,19946,Subscriber,1979.0,2
612,2013-06-30 23:16:53,2013-06-30 23:27:05,507,E 25 St & 2 Ave,40.73912601,-73.97973776,266.0,Avenue D & E 8 St,40.72368361,-73.97574813,15898,Subscriber,1983.0,1
1898,2013-06-30 23:17:02,2013-06-30 23:48:40,439,E 4 St & 2 Ave,40.7262807,-73.98978041,513.0,W 56 St & 10 Ave,40.768254,-73.988639,17888,Customer,,0
1229,2013-06-30 23:17:13,2013-06-30 23:37:42,346,Bank St & Hudson St,40.73652889,-74.00618026,534.0,Water - Whitehall Plaza,40.70255065,-74.0127234,16800,Customer,,0
2457,2013-06-30 23:17:24,2013-06-30 23:58:21,473,Rivington St & Chrystie St,40.72110063,-73.9919254,410.0,Suffolk St & Stanton St,40.72066442,-73.98517977,18526,Customer,,0
926,2013-06-30 23:17:25,2013-06-30 23:32:51,435,W 21 St & 6 Ave,40.74173969,-73.99415556,457.0,Broadway & W 58 St,40.76695317,-73.98169333,19882,Customer,,0
455,2013-06-30 23:17:33,2013-06-30 23:25:08,491,E 24 St & Park Ave S,40.74096374,-73.98602213,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,18028,Subscriber,1988.0,1
1217,2013-06-30 23:17:37,2013-06-30 23:37:54,503,E 20 St & Park Ave,40.73827428,-73.98751968,387.0,Centre St & Chambers St,40.71273266,-74.0046073,15301,Customer,,0
337,2013-06-30 23:17:40,2013-06-30 23:23:17,345,W 13 St & 6 Ave,40.73649403,-73.99704374,357.0,E 11 St & Broadway,40.73261787,-73.99158043,20222,Subscriber,1969.0,1
458,2013-06-30 23:17:46,2013-06-30 23:25:24,358,Christopher St & Greenwich St,40.73291553,-74.00711384,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,19224,Subscriber,1989.0,2
455,2013-06-30 23:17:46,2013-06-30 23:25:21,353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,366.0,Clinton Ave & Myrtle Ave,40.693261,-73.968896,18031,Subscriber,1965.0,1
1291,2013-06-30 23:17:51,2013-06-30 23:39:22,229,Great Jones St,40.72743423,-73.99379025,363.0,West Thames St,40.70834698,-74.01713445,15850,Subscriber,1972.0,1
1078,2013-06-30 23:17:53,2013-06-30 23:35:51,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,268.0,Howard St & Centre St,40.71910537,-73.99973337,16658,Customer,,0
791,2013-06-30 23:18:04,2013-06-30 23:31:15,471,Grand St & Havemeyer St,40.71286844,-73.95698119,401.0,Allen St & Rivington St,40.72019576,-73.98997825,16188,Subscriber,1981.0,1
1180,2013-06-30 23:18:03,2013-06-30 23:37:43,503,E 20 St & Park Ave,40.73827428,-73.98751968,387.0,Centre St & Chambers St,40.71273266,-74.0046073,19005,Customer,,0
617,2013-06-30 23:18:11,2013-06-30 23:28:28,526,E 33 St & 5 Ave,40.74765947,-73.98490707,297.0,E 15 St & 3 Ave,40.734232,-73.986923,20598,Subscriber,1982.0,2
395,2013-06-30 23:18:16,2013-06-30 23:24:51,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,342.0,Columbia St & Rivington St,40.71739973,-73.98016555,18657,Subscriber,1982.0,1
999,2013-06-30 23:18:23,2013-06-30 23:35:02,445,E 10 St & Avenue A,40.72740794,-73.98142006,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,15291,Subscriber,1987.0,2
1808,2013-06-30 23:18:32,2013-06-30 23:48:40,2008,Little West St & 1 Pl,40.70569254,-74.01677685,375.0,Mercer St & Bleecker St S,40.72679454,-73.99695094,15078,Subscriber,1959.0,1
517,2013-06-30 23:18:27,2013-06-30 23:27:04,450,W 49 St & 8 Ave,40.76227205,-73.98788205,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,18849,Subscriber,1968.0,1
3695,2013-06-30 23:18:31,2013-07-01 00:20:06,523,W 38 St & 8 Ave,40.75466591,-73.99138152,428.0,E 3 St & 1 Ave,40.72467721,-73.98783413,19403,Customer,,0
589,2013-06-30 23:18:33,2013-06-30 23:28:22,469,Broadway & W 53 St,40.76344058,-73.98268129,507.0,E 25 St & 2 Ave,40.73912601,-73.97973776,16593,Subscriber,1985.0,1
1372,2013-06-30 23:18:36,2013-06-30 23:41:28,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,411.0,E 6 St & Avenue D,40.72228087,-73.97668709,19756,Customer,,0
31481,2013-06-30 23:18:41,2013-07-01 08:03:22,334,W 20 St & 7 Ave,40.74238787,-73.99726235,127.0,Barrow St & Hudson St,40.73172428,-74.00674436,16179,Subscriber,1957.0,1
1504,2013-06-30 23:19:04,2013-06-30 23:44:08,402,Broadway & E 22 St,40.7403432,-73.98955109,473.0,Rivington St & Chrystie St,40.72110063,-73.9919254,18445,Customer,,0
714,2013-06-30 23:19:22,2013-06-30 23:31:16,311,Norfolk St & Broome St,40.7172274,-73.98802084,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,17501,Subscriber,1988.0,1
1215,2013-06-30 23:19:19,2013-06-30 23:39:34,375,Mercer St & Bleecker St S,40.72679454,-73.99695094,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,14675,Customer,,0
1315,2013-06-30 23:19:34,2013-06-30 23:41:29,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,411.0,E 6 St & Avenue D,40.72228087,-73.97668709,17924,Customer,,0
429,2013-06-30 23:19:47,2013-06-30 23:26:56,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,540.0,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,18634,Customer,,0
516,2013-06-30 23:19:55,2013-06-30 23:28:31,334,W 20 St & 7 Ave,40.74238787,-73.99726235,505.0,6 Ave & W 33 St,40.74901271,-73.98848395,17886,Customer,,0
1876,2013-06-30 23:19:53,2013-06-30 23:51:09,473,Rivington St & Chrystie St,40.72110063,-73.9919254,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,16416,Customer,,0
1831,2013-06-30 23:20:25,2013-06-30 23:50:56,473,Rivington St & Chrystie St,40.72110063,-73.9919254,477.0,W 41 St & 8 Ave,40.75640548,-73.9900262,16516,Customer,,0
404,2013-06-30 23:19:44,2013-06-30 23:26:28,174,E 25 St & 1 Ave,40.7381765,-73.97738662,527.0,E 33 St & 2 Ave,40.744023,-73.976056,16948,Subscriber,1977.0,1
1087,2013-06-30 23:20:36,2013-06-30 23:38:43,387,Centre St & Chambers St,40.71273266,-74.0046073,2022.0,E 60 St & York Ave,40.759107,-73.959223,15950,Subscriber,1960.0,2
334,2013-06-30 23:15:09,2013-06-30 23:20:43,439,E 4 St & 2 Ave,40.7262807,-73.98978041,265.0,Stanton St & Chrystie St,40.72229346,-73.99147535,16368,Subscriber,1985.0,2
529,2013-06-30 23:20:56,2013-06-30 23:29:45,489,10 Ave & W 28 St,40.75066386,-74.00176802,509.0,9 Ave & W 22 St,40.7454973,-74.00197139,17712,Subscriber,1956.0,1
287,2013-06-30 23:21:22,2013-06-30 23:26:09,151,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,531.0,Forsyth St & Broome St,40.71893904,-73.99266288,19315,Subscriber,1978.0,1
2310,2013-06-30 23:20:21,2013-06-30 23:58:51,268,Howard St & Centre St,40.71910537,-73.99973337,422.0,W 59 St & 10 Ave,40.770513,-73.988038,16494,Subscriber,1971.0,1
634,2013-06-30 23:21:33,2013-06-30 23:32:07,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,151.0,Cleveland Pl & Spring St,40.722103786686034,-73.99724900722504,19080,Customer,,0
899,2013-06-30 23:18:39,2013-06-30 23:33:38,369,Washington Pl & 6 Ave,40.73224119,-74.00026394,2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,19543,Subscriber,1985.0,1
1090,2013-06-30 23:21:39,2013-06-30 23:39:49,457,Broadway & W 58 St,40.76695317,-73.98169333,448.0,W 37 St & 10 Ave,40.75660359,-73.9979009,14830,Customer,,0
405,2013-06-30 23:21:45,2013-06-30 23:28:30,522,E 51 St & Lexington Ave,40.75714758,-73.97207836,447.0,8 Ave & W 52 St,40.76370739,-73.9851615,17463,Subscriber,1969.0,1
608,2013-06-30 23:21:58,2013-06-30 23:32:06,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,379.0,W 31 St & 7 Ave,40.749156,-73.9916,16480,Subscriber,1986.0,2
1131,2013-06-30 23:22:02,2013-06-30 23:40:53,398,Atlantic Ave & Furman St,40.69165183,-73.9999786,270.0,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,15758,Subscriber,1980.0,1
1019,2013-06-30 23:22:14,2013-06-30 23:39:13,284,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,400.0,Pitt St & Stanton St,40.71926081,-73.98178024,19782,Subscriber,1985.0,2
515,2013-06-30 23:22:42,2013-06-30 23:31:17,507,E 25 St & 2 Ave,40.73912601,-73.97973776,383.0,Greenwich Ave & Charles St,40.735238,-74.000271,14632,Subscriber,1979.0,2
752,2013-06-30 23:18:36,2013-06-30 23:31:08,329,Greenwich St & North Moore St,40.72015227023285,-74.01036500930786,348.0,W Broadway & Spring St,40.72490985,-74.00154702,18556,Subscriber,1964.0,2
583,2013-06-30 23:22:47,2013-06-30 23:32:30,529,W 42 St & 8 Ave,40.7575699,-73.99098507,472.0,E 32 St & Park Ave,40.7457121,-73.98194829,19147,Subscriber,1988.0,1
516,2013-06-30 23:20:21,2013-06-30 23:28:57,408,Market St & Cherry St,40.71076228,-73.99400398,268.0,Howard St & Centre St,40.71910537,-73.99973337,15094,Subscriber,1984.0,2
691,2013-06-30 23:23:12,2013-06-30 23:34:43,309,Murray St & West St,40.7149787,-74.013012,348.0,W Broadway & Spring St,40.72490985,-74.00154702,18920,Subscriber,1983.0,1
646,2013-06-30 23:23:15,2013-06-30 23:34:01,510,W 51 St & 6 Ave,40.7606597,-73.98042047,516.0,E 47 St & 1 Ave,40.75206862,-73.96784384,17404,Subscriber,1978.0,1
672,2013-06-30 23:22:57,2013-06-30 23:34:09,498,Broadway & W 32 St,40.74854862,-73.98808416,285.0,Broadway & E 14 St,40.73454567,-73.99074142,17979,Customer,,0
239,2013-06-30 23:23:54,2013-06-30 23:27:53,408,Market St & Cherry St,40.71076228,-73.99400398,295.0,Pike St & E Broadway,40.71406667,-73.99293911,18885,Subscriber,1986.0,2
663,2013-06-30 23:24:06,2013-06-30 23:35:09,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,268.0,Howard St & Centre St,40.71910537,-73.99973337,18378,Customer,,0
354,2013-06-30 23:24:07,2013-06-30 23:30:01,377,6 Ave & Canal St,40.72243797,-74.00566443,,,,,15826,Subscriber,1983.0,2
588,2013-06-30 23:24:04,2013-06-30 23:33:52,285,Broadway & E 14 St,40.73454567,-73.99074142,352.0,W 56 St & 6 Ave,40.76340613,-73.97722479,15475,Customer,,0
2132,2013-06-30 23:24:29,2013-07-01 00:00:01,265,Stanton St & Chrystie St,40.72229346,-73.99147535,312.0,Allen St & Stanton St,40.722055,-73.989111,15673,Subscriber,1985.0,2
235,2013-06-30 23:24:45,2013-06-30 23:28:40,417,Barclay St & Church St,40.71291224,-74.01020234,376.0,John St & William St,40.70862144,-74.00722156,17105,Customer,,0
912,2013-06-30 23:24:42,2013-06-30 23:39:54,357,E 11 St & Broadway,40.73261787,-73.99158043,521.0,8 Ave & W 31 St N,40.75096734871598,-73.99444207549095,17793,Customer,,0
1143,2013-06-30 23:25:05,2013-06-30 23:44:08,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,19117,Customer,,0
1052,2013-06-30 23:21:44,2013-06-30 23:39:16,146,Hudson St & Reade St,40.71625008,-74.0091059,128.0,MacDougal St & Prince St,40.72710258,-74.00297088,17325,Subscriber,1983.0,1
570,2013-06-30 23:25:26,2013-06-30 23:34:56,465,Broadway & W 41 St,40.75513557,-73.98658032,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,17469,Subscriber,1974.0,1
360,2013-06-30 23:25:47,2013-06-30 23:31:47,479,9 Ave & W 45 St,40.76019252,-73.9912551,468.0,Broadway & W 56 St,40.7652654,-73.98192338,17016,Subscriber,1967.0,1
1126,2013-06-30 23:25:47,2013-06-30 23:44:33,509,9 Ave & W 22 St,40.7454973,-74.00197139,545.0,E 23 St & 1 Ave,40.736502,-73.97809472,16394,Subscriber,1966.0,1
816,2013-06-30 23:26:04,2013-06-30 23:39:40,444,Broadway & W 24 St,40.7423543,-73.98915076,523.0,W 38 St & 8 Ave,40.75466591,-73.99138152,20555,Subscriber,1971.0,1
218,2013-06-30 23:26:09,2013-06-30 23:29:47,449,W 52 St & 9 Ave,40.76461837,-73.98789473,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,15587,Subscriber,1986.0,1
510,2013-06-30 23:26:10,2013-06-30 23:34:40,475,E 15 St & Irving Pl,40.73524276,-73.98758561,435.0,W 21 St & 6 Ave,40.74173969,-73.99415556,16244,Subscriber,1988.0,1
1051,2013-06-30 23:26:29,2013-06-30 23:44:00,2002,Wythe Ave & Metropolitan Ave,40.716887,-73.963198,311.0,Norfolk St & Broome St,40.7172274,-73.98802084,19667,Customer,,0
1622,2013-06-30 23:26:32,2013-06-30 23:53:34,509,9 Ave & W 22 St,40.7454973,-74.00197139,2008.0,Little West St & 1 Pl,40.70569254,-74.01677685,15743,Subscriber,1988.0,1
299,2013-06-30 23:27:00,2013-06-30 23:31:59,352,W 56 St & 6 Ave,40.76340613,-73.97722479,482.0,W 15 St & 7 Ave,40.73935542,-73.99931783,15401,Subscriber,1986.0,1
2035,2013-06-30 23:27:04,2013-07-01 00:00:59,280,E 10 St & 5 Ave,40.73331967,-73.99510132,262.0,Washington Park,40.6917823,-73.9737299,19106,Customer,,0
1145,2013-06-30 23:27:19,2013-06-30 23:46:24,469,Broadway & W 53 St,40.76344058,-73.98268129,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,16871,Customer,,0
1120,2013-06-30 23:27:30,2013-06-30 23:46:10,523,W 38 St & 8 Ave,40.75466591,-73.99138152,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,19073,Customer,,0
1638,2013-06-30 23:27:34,2013-06-30 23:54:52,363,West Thames St,40.70834698,-74.01713445,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,16733,Customer,,0
291,2013-06-30 23:27:38,2013-06-30 23:32:29,268,Howard St & Centre St,40.71910537,-73.99973337,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,15943,Subscriber,1990.0,1
476,2013-06-30 23:27:34,2013-06-30 23:35:30,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,325.0,E 19 St & 3 Ave,40.73624527,-73.98473765,19540,Subscriber,1976.0,1
1691,2013-06-30 23:27:55,2013-06-30 23:56:06,363,West Thames St,40.70834698,-74.01713445,327.0,Vesey Pl & River Terrace,40.7153379,-74.01658354,18557,Customer,,0
1002,2013-06-30 23:27:51,2013-06-30 23:44:33,442,W 27 St & 7 Ave,40.746647,-73.993915,525.0,W 34 St & 11 Ave,40.75594159,-74.0021163,18686,Customer,,0
1110,2013-06-30 23:27:54,2013-06-30 23:46:24,469,Broadway & W 53 St,40.76344058,-73.98268129,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,19918,Customer,,0
1027,2013-06-30 23:27:54,2013-06-30 23:45:01,507,E 25 St & 2 Ave,40.73912601,-73.97973776,442.0,W 27 St & 7 Ave,40.746647,-73.993915,18143,Subscriber,1990.0,1
1066,2013-06-30 23:27:59,2013-06-30 23:45:45,316,Fulton St & William St,40.70955958,-74.00653609,233.0,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,15941,Subscriber,1972.0,2
734,2013-06-30 23:28:02,2013-06-30 23:40:16,514,12 Ave & W 40 St,40.76087502,-74.00277668,490.0,8 Ave & W 33 St,40.751551,-73.993934,16112,Customer,,0
1085,2013-06-30 23:28:04,2013-06-30 23:46:09,469,Broadway & W 53 St,40.76344058,-73.98268129,173.0,Broadway & W 49 St,40.76068327096592,-73.9845272898674,17230,Customer,,0
289,2013-06-30 23:27:59,2013-06-30 23:32:48,448,W 37 St & 10 Ave,40.75660359,-73.9979009,433.0,E 13 St & Avenue A,40.72955361,-73.98057249,19380,Subscriber,1990.0,1
737,2013-06-30 23:27:56,2013-06-30 23:40:13,325,E 19 St & 3 Ave,40.73624527,-73.98473765,490.0,8 Ave & W 33 St,40.751551,-73.993934,15988,Customer,,0
270,2013-06-30 23:28:09,2013-06-30 23:32:39,486,Broadway & W 29 St,40.7462009,-73.98855723,483.0,E 12 St & 3 Ave,40.73223272,-73.98889957,19900,Customer,,0
3912,2013-06-30 23:28:14,2013-07-01 00:33:26,247,Perry St & Bleecker St,40.73535398,-74.00483091,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,16111,Customer,,0
534,2013-06-30 23:28:20,2013-06-30 23:37:14,497,E 17 St & Broadway,40.73704984,-73.99009296,236.0,St Marks Pl & 2 Ave,40.7284186,-73.98713956,15979,Subscriber,1977.0,1
1031,2013-06-30 23:28:21,2013-06-30 23:45:32,316,Fulton St & William St,40.70955958,-74.00653609,233.0,Cadman Plaza W & Pierrepont St,40.69475701363877,-73.99052739143372,16498,Customer,,0
980,2013-06-30 23:28:28,2013-06-30 23:44:48,337,Old Slip & Front St,40.7037992,-74.00838676,525.0,W 34 St & 11 Ave,40.75594159,-74.0021163,19511,Customer,,0
1012,2013-06-30 23:28:27,2013-06-30 23:45:19,459,W 20 St & 11 Ave,40.746745,-74.007756,307.0,Canal St & Rutgers St,40.71427487,-73.98990025,19033,Customer,,0
497,2013-06-30 23:28:30,2013-06-30 23:36:47,237,E 11 St & 2 Ave,40.73047309,-73.98672378,223.0,W 13 St & 7 Ave,40.73781509,-73.99994661,16429,Subscriber,1986.0,2
2004,2013-06-30 23:28:41,2013-07-01 00:02:05,293,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,301.0,E 2 St & Avenue B,40.72217444,-73.98368779,18915,Subscriber,1958.0,1
1110,2013-06-30 23:28:39,2013-06-30 23:47:09,439,E 4 St & 2 Ave,40.7262807,-73.98978041,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,17903,Customer,,0
293,2013-06-30 23:28:48,2013-06-30 23:33:41,410,Suffolk St & Stanton St,40.72066442,-73.98517977,393.0,E 5 St & Avenue C,40.72299208,-73.97995466,16534,Subscriber,1978.0,1
272,2013-06-30 23:29:07,2013-06-30 23:33:39,311,Norfolk St & Broome St,40.7172274,-73.98802084,,,,,19820,Subscriber,1982.0,1
1108,2013-06-30 23:29:16,2013-06-30 23:47:44,439,E 4 St & 2 Ave,40.7262807,-73.98978041,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,17972,Customer,,0
1027,2013-06-30 23:29:23,2013-06-30 23:46:30,540,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,285.0,Broadway & E 14 St,40.73454567,-73.99074142,18634,Customer,,0
479,2013-06-30 23:29:37,2013-06-30 23:37:36,127,Barrow St & Hudson St,40.73172428,-74.00674436,,,,,15016,Subscriber,1978.0,2
1024,2013-06-30 23:29:39,2013-06-30 23:46:43,173,Broadway & W 49 St,40.76068327096592,-73.9845272898674,480.0,W 53 St & 10 Ave,40.76669671,-73.99061728,19188,Subscriber,1981.0,1
887,2013-06-30 23:29:41,2013-06-30 23:44:28,442,W 27 St & 7 Ave,40.746647,-73.993915,525.0,W 34 St & 11 Ave,40.75594159,-74.0021163,16567,Customer,,0
559,2013-06-30 23:25:04,2013-06-30 23:34:23,444,Broadway & W 24 St,40.7423543,-73.98915076,401.0,Allen St & Rivington St,40.72019576,-73.98997825,18773,Subscriber,1971.0,1
1344,2013-06-30 23:29:57,2013-06-30 23:52:21,116,W 17 St & 8 Ave,40.74177603,-74.00149746,406.0,Hicks St & Montague St,40.69512845,-73.99595065,18788,Customer,,0
1692,2013-06-30 23:29:51,2013-06-30 23:58:03,462,W 22 St & 10 Ave,40.74691959,-74.00451887,382.0,University Pl & E 14 St,40.73492695,-73.99200509,17985,Customer,,0
1689,2013-06-30 23:29:49,2013-06-30 23:57:58,394,E 9 St & Avenue C,40.72521311,-73.97768752,229.0,Great Jones St,40.72743423,-73.99379025,15213,Customer,,0
129,2013-06-30 23:30:18,2013-06-30 23:32:27,116,W 17 St & 8 Ave,40.74177603,-74.00149746,434.0,9 Ave & W 18 St,40.74317449,-74.00366443,18612,Customer,,0
366,2013-06-30 23:30:33,2013-06-30 23:36:39,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,116.0,W 17 St & 8 Ave,40.74177603,-74.00149746,19301,Subscriber,1971.0,1
1193,2013-06-30 23:30:29,2013-06-30 23:50:22,216,Columbia Heights & Cranberry St,40.70037867,-73.99548059,216.0,Columbia Heights & Cranberry St,40.70037867,-73.99548059,19596,Customer,,0
580,2013-06-30 23:31:15,2013-06-30 23:40:55,334,W 20 St & 7 Ave,40.74238787,-73.99726235,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,17642,Subscriber,1985.0,1
448,2013-06-30 23:31:21,2013-06-30 23:38:49,285,Broadway & E 14 St,40.73454567,-73.99074142,432.0,E 7 St & Avenue A,40.72621788,-73.98379855,19803,Subscriber,1983.0,1
257,2013-06-30 23:31:31,2013-06-30 23:35:48,428,E 3 St & 1 Ave,40.72467721,-73.98783413,438.0,St Marks Pl & 1 Ave,40.72779126,-73.98564945,15830,Subscriber,1980.0,1
486,2013-06-30 23:31:41,2013-06-30 23:39:47,160,E 37 St & Lexington Ave,40.748158,-73.978462,458.0,11 Ave & W 27 St,40.751396,-74.005226,20154,Subscriber,1957.0,1
326,2013-06-30 23:31:43,2013-06-30 23:37:09,309,Murray St & West St,40.7149787,-74.013012,360.0,William St & Pine St,40.70717936,-74.00887308,16452,Subscriber,1984.0,1
490,2013-06-30 23:30:01,2013-06-30 23:38:11,268,Howard St & Centre St,40.71910537,-73.99973337,401.0,Allen St & Rivington St,40.72019576,-73.98997825,15918,Subscriber,1979.0,1
1592,2013-06-30 23:31:43,2013-06-30 23:58:15,497,E 17 St & Broadway,40.73704984,-73.99009296,305.0,E 58 St & 3 Ave,40.76095756,-73.96724467,19674,Subscriber,1972.0,1
939,2013-06-30 23:31:51,2013-06-30 23:47:30,459,W 20 St & 11 Ave,40.746745,-74.007756,439.0,E 4 St & 2 Ave,40.7262807,-73.98978041,19967,Subscriber,1987.0,1
77,2013-06-30 23:31:32,2013-06-30 23:32:49,538,E 48 St & Madison Ave,40.75666,-73.976684,538.0,E 48 St & Madison Ave,40.75666,-73.976684,19141,Subscriber,1981.0,2
468,2013-06-30 23:32:02,2013-06-30 23:39:50,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,348.0,W Broadway & Spring St,40.72490985,-74.00154702,17861,Subscriber,1955.0,1
546,2013-06-30 23:27:48,2013-06-30 23:36:54,498,Broadway & W 32 St,40.74854862,-73.98808416,285.0,Broadway & E 14 St,40.73454567,-73.99074142,17993,Subscriber,1984.0,2
476,2013-06-30 23:32:26,2013-06-30 23:40:22,463,9 Ave & W 16 St,40.74206539,-74.00443172,462.0,W 22 St & 10 Ave,40.74691959,-74.00451887,16570,Subscriber,1989.0,1
725,2013-06-30 23:32:16,2013-06-30 23:44:21,410,Suffolk St & Stanton St,40.72066442,-73.98517977,368.0,Carmine St & 6 Ave,40.73038599,-74.00214988,18046,Subscriber,1953.0,1
1282,2013-06-30 23:32:31,2013-06-30 23:53:53,491,E 24 St & Park Ave S,40.74096374,-73.98602213,405.0,Washington St & Gansevoort St,40.739323,-74.008119,18077,Customer,,0
916,2013-06-30 23:32:45,2013-06-30 23:48:01,450,W 49 St & 8 Ave,40.76227205,-73.98788205,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,20219,Customer,,0
1389,2013-06-30 23:32:45,2013-06-30 23:55:54,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,510.0,W 51 St & 6 Ave,40.7606597,-73.98042047,15416,Customer,,0
907,2013-06-30 23:32:52,2013-06-30 23:47:59,304,Broadway & Battery Pl,40.70463334,-74.01361706,291.0,Madison St & Montgomery St,40.713126,-73.984844,17329,Subscriber,1962.0,2
920,2013-06-30 23:32:59,2013-06-30 23:48:19,450,W 49 St & 8 Ave,40.76227205,-73.98788205,290.0,2 Ave & E 58 St,40.76020258,-73.96478473,19209,Customer,,0
545,2013-06-30 23:33:02,2013-06-30 23:42:07,237,E 11 St & 2 Ave,40.73047309,-73.98672378,263.0,Elizabeth St & Hester St,40.71759081805981,-73.99622440338135,15051,Subscriber,1987.0,1
1272,2013-06-30 23:33:08,2013-06-30 23:54:20,243,Fulton St & Rockwell Pl,40.688226,-73.979382,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,19495,Customer,,0
945,2013-06-30 23:32:54,2013-06-30 23:48:39,357,E 11 St & Broadway,40.73261787,-73.99158043,419.0,Carlton Ave & Park Ave,40.69580705,-73.97355569,18363,Subscriber,1977.0,1
1409,2013-06-30 23:33:13,2013-06-30 23:56:42,323,Lawrence St & Willoughby St,40.69236178,-73.98631746,469.0,Broadway & W 53 St,40.76344058,-73.98268129,17233,Customer,,0
803,2013-06-30 23:33:29,2013-06-30 23:46:52,412,Forsyth St & Canal St,40.7158155,-73.99422366,237.0,E 11 St & 2 Ave,40.73047309,-73.98672378,17741,Subscriber,1970.0,1
2106,2013-06-30 23:33:33,2013-07-01 00:08:39,538,E 48 St & Madison Ave,40.75666,-73.976684,538.0,E 48 St & Madison Ave,40.75666,-73.976684,19141,Subscriber,1981.0,2
